49 Kottayam ETTUMANOOR Village Office Ettumanoor - Bus Station Entry Ettumanoor Main Central Road (SH 1) SH 52 5 176,9.6917451,76.5604189
"50 Pathanamthitta ADOOR Central Junction - 85m after A G Town Hall Central Junction, Adoor Main Central Road (SH 1) SH 54 3 174",9.1529667,76.7356123
51 Ernakulam AIRPORT St.George Jacobite Syrian Chapel-  Airport Jn Athani Junction National Highway 544 (NH - 544) NH 51 5 173,10.1529676,76.35486
52 Alappuzha Kayamkulam 100m before TEXMO Home Applainces - NCS TATA Motors Kayamkulam Highway Palace Kayamkulam National Highway 66 (NH 66) NH 47 8 173,9.1748422,76.5013352
53 Kollam Chavara PS Hima Hotel - Neeendakara Bridge Neendakara Junction National Highway 66 (NH 66) NH 47 8 173,8.9443198,76.5401527
54 Thiruvananthapuram BALARAMAPURAMPoonkodu Mulluvila Sree Bhadrakali Temple - 50m after Mahindra First Choice,8.3615124,77.0559513
,,
55 Alappuzha Mararikkulam 50m after Sacred Heart Church - Mayithara Market Mayithara National Highway 66 (NH 66) NH 48 8 172,9.6459846,76.3376786
"56 Thiruvananthapuram City Traffic170m before Kulathoor NH BypassJunction - 100m after South Indian Bank, NH",8.5424096,76.8853619
57 Alappuzha Kareelakulangara Sree Dharma Sastha Temple - 120m after Ramapuram Junction Ramapuram Junction National Highway 66 (NH 66) NH 41 13 171,9.1934397,76.4852265
"58 Thiruvananthapuram ATTINGAL South Indian Bank -  Kerala Gramin Bank, Attingal Attingal National Highway 66 (NH 66) NH 50 5 170",8.6982226,76.8136569
59 Alappuzha MararikkulamMararikulam North Panchayat Office - 50m after S L Puram Cooperative,9.6112554,76.329842
"Bank,Kanjikuzhy Mararikulam National Highway 66 (NH 66)NH 52 3 168",9.598736,76.3116235
60 Thrissur THRISSUR TRAFFIC PS 70m after HDFC Bank - 90m after Dhanalaxmi Bank ATM Punkunnam Junction Thrissur - Kuttipuram Road (SH - 69) SH 49 6 167,10.6278352,76.0942094
61 Pathanamthitta THIRUVALLA 140m Deepa Junction- 50m after Malabar Gold andDiamonds Deepa Junction National Highway 183 (NH 183) NH 49 5 167,9.3852725,76.5749856
62 Thiruvananthapuram City Traffic Muslim Jamaath - State Bank of India Kallampally Sreekaryam National Highway 66 (NH 66) NH 50 4 166,8.5455471,76.9261338
63Thrissur Thrissur Town East Swaraj Round North Junction - Vadakke Bus Stand Cochin Dewaswam Boad Junction Kodungalloor - Shornur Road (SH - 22) SH 51 3 165 63Thrissur Thrissur Town East Swaraj Round North Junction - Vadakke Bus Stand Cochin Dewaswam Boad Junction Kodungalloor - Shornur Road (SH - 22) SH 51 3 165,10.5301592,76.2146867
